prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,is alternative format of,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses platform,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5874; levenshtein=0.2941; semantic=0.4163; sequence_match=0.3448,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,has input,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4830; sequence_match=0.3158,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has function,for tool version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2143; semantic=0.4908; sequence_match=0.3200,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,is encoded in,has pricing model,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5869; levenshtein=0.2000; semantic=0.3731; sequence_match=0.3846,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,has format specification,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6161; levenshtein=0.2609; semantic=0.3713; sequence_match=0.3556,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,has specified data output,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5073; levenshtein=0.1364; semantic=0.6191; sequence_match=0.2162,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,has input,involves community,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.5270; sequence_match=0.3200,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.7
ObjectProperty,is software for,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2667; semantic=0.4353; sequence_match=0.3571,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,implements,involves developer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.5665; sequence_match=0.2222,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,has declared status,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4481; sequence_match=0.3200,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,implements,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4813; sequence_match=0.3478,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
ObjectProperty,has function,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.2500; semantic=0.4760; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,is developed by,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,uses software,provides export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.0714; semantic=0.4993; sequence_match=0.3077,False,0.4462,False,top-3 avg score 0.4462 < final_threshold 0.7
ObjectProperty,has declared status,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2941; semantic=0.4231; sequence_match=0.3448,False,0.4459,False,top-3 avg score 0.4459 < final_threshold 0.7
ObjectProperty,has output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,has version,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5042; sequence_match=0.3000,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,is developed by,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5493; levenshtein=0.1765; semantic=0.4547; sequence_match=0.3333,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,is developed by,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.1538; semantic=0.4809; sequence_match=0.3200,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,has license,provides export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5224; sequence_match=0.3333,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.7
ObjectProperty,has format specification,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.2727; semantic=0.4400; sequence_match=0.3636,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,is software for,exports from format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5703; levenshtein=0.3529; semantic=0.4100; sequence_match=0.3333,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,has license,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5719; sequence_match=0.2500,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,has version,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.4961; sequence_match=0.2963,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,has declared status,specifies format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5846; levenshtein=0.2353; semantic=0.3668; sequence_match=0.3750,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.7
ObjectProperty,uses platform,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5283; sequence_match=0.1000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,uses software,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.4957; sequence_match=0.2500,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,is alternative format of,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4067; sequence_match=0.3030,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,is encoded in,has development model,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5254; levenshtein=0.2632; semantic=0.3986; sequence_match=0.4000,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,is software for,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4083; sequence_match=0.3846,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
ObjectProperty,has license,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4644; sequence_match=0.3636,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,has declared status,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6122; levenshtein=0.2941; semantic=0.3567; sequence_match=0.3529,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.7
ObjectProperty,uses software,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5087; sequence_match=0.2963,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,has specified data output,provides export,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5358; levenshtein=0.1818; semantic=0.6040; sequence_match=0.1667,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,has input,uses algorithm instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.4888; sequence_match=0.2759,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,has specified data input,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1905; semantic=0.4666; sequence_match=0.2632,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.7
ObjectProperty,uses platform,has development model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5709; levenshtein=0.2632; semantic=0.4829; sequence_match=0.2581,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has declared status,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5402; levenshtein=0.2000; semantic=0.3983; sequence_match=0.3784,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has version,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.3333; semantic=0.4475; sequence_match=0.3636,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,has interface,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.4971; sequence_match=0.2609,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,is software for,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.3000; semantic=0.4043; sequence_match=0.3636,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.7
ObjectProperty,uses platform,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2353; semantic=0.4461; sequence_match=0.3448,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
ObjectProperty,implements,provides export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.1429; semantic=0.4979; sequence_match=0.2500,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,is alternative format of,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2381; semantic=0.4687; sequence_match=0.2778,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,is alternative format of,for tool version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.2381; semantic=0.4075; sequence_match=0.2857,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has license,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5211; sequence_match=0.2857,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,uses software,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5883; sequence_match=0.2500,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,implements,version has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5475; sequence_match=0.2222,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is software for,provides export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4634; levenshtein=0.2143; semantic=0.4754; sequence_match=0.3704,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has version,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5188; sequence_match=0.2857,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has input,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.5551; sequence_match=0.3158,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is alternative format of,creates data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6008; levenshtein=0.2857; semantic=0.3330; sequence_match=0.3750,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,is software for,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.4444; sequence_match=0.3200,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,is software for,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5598; sequence_match=0.2609,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.7
ObjectProperty,is developed by,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.4679; sequence_match=0.2400,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,is developed by,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4832; sequence_match=0.2941,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,is encoded in,involves data,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5571; levenshtein=0.2500; semantic=0.4965; sequence_match=0.1739,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,is alternative format of,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6202; levenshtein=0.1429; semantic=0.3630; sequence_match=0.3158,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,has interface,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.5709; sequence_match=0.2500,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,has format specification,supports task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4739; sequence_match=0.1176,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,is encoded in,provides export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.0714; semantic=0.4261; sequence_match=0.3200,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
ObjectProperty,has function,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.1923; semantic=0.4683; sequence_match=0.2703,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.7
ObjectProperty,has declared status,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6114; levenshtein=0.1923; semantic=0.3517; sequence_match=0.3256,False,0.4296,False,top-3 avg score 0.4296 < final_threshold 0.7
ObjectProperty,uses software,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4514; sequence_match=0.2963,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,has version,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5205; sequence_match=0.2727,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
