gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
web service,Web Service,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
GIF,Format Conversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4653; levenshtein=0.0625; semantic=0.4403; sequence_match=0.1053,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.6
software developer role,License,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.4551; sequence_match=0.1429,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.6
Free,Tool Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.4277; sequence_match=0.1333,False,0.336,False,top-3 avg score 0.3360 < final_threshold 0.6
data item,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.0000; semantic=0.4482; sequence_match=0.2353,False,0.3358,False,top-3 avg score 0.3358 < final_threshold 0.6
Purchase cost,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.3693; sequence_match=0.1818,False,0.3356,False,top-3 avg score 0.3356 < final_threshold 0.6
Open source software license,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4300; levenshtein=0.0800; semantic=0.4383; sequence_match=0.1379,False,0.3354,False,top-3 avg score 0.3354 < final_threshold 0.6
function,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5271; sequence_match=0.1333,False,0.3352,False,top-3 avg score 0.3352 < final_threshold 0.6
licence,Tool Data Compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.4015; sequence_match=0.1429,False,0.3349,False,top-3 avg score 0.3349 < final_threshold 0.6
application programming interface,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3548; levenshtein=0.0645; semantic=0.5836; sequence_match=0.0571,False,0.3343,False,top-3 avg score 0.3343 < final_threshold 0.6
Open source software license,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4300; levenshtein=0.1200; semantic=0.4520; sequence_match=0.0690,False,0.334,False,top-3 avg score 0.3340 < final_threshold 0.6
GIF,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.3960; sequence_match=0.1333,False,0.3339,False,top-3 avg score 0.3339 < final_threshold 0.6
software developer role,Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4127; levenshtein=0.0476; semantic=0.3970; sequence_match=0.1905,False,0.3334,False,top-3 avg score 0.3334 < final_threshold 0.6
Maintained,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.5146; sequence_match=0.0909,False,0.3333,False,top-3 avg score 0.3333 < final_threshold 0.6
Free,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4060; sequence_match=0.1429,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
PROcess,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.4718; sequence_match=0.1538,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
data item,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.1000; semantic=0.4595; sequence_match=0.2222,False,0.3328,False,top-3 avg score 0.3328 < final_threshold 0.6
version number,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0000; semantic=0.5182; sequence_match=0.0870,False,0.3325,False,top-3 avg score 0.3325 < final_threshold 0.6
Not Free,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3011; levenshtein=0.1765; semantic=0.4459; sequence_match=0.2500,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
text editing,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4007; levenshtein=0.0000; semantic=0.4922; sequence_match=0.1000,False,0.3309,False,top-3 avg score 0.3309 < final_threshold 0.6
CEL binary format,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.4457; sequence_match=0.1053,False,0.3299,False,top-3 avg score 0.3299 < final_threshold 0.6
Free,Platform,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5310; sequence_match=0.3333,False,0.3298,False,top-3 avg score 0.3298 < final_threshold 0.6
software developer role,Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3783; levenshtein=0.1429; semantic=0.4672; sequence_match=0.1333,False,0.3295,False,top-3 avg score 0.3295 < final_threshold 0.6
Open source software license,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4719; levenshtein=0.1600; semantic=0.3560; sequence_match=0.0952,False,0.3293,False,top-3 avg score 0.3293 < final_threshold 0.6
Purchase cost,Tool Data Compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4246; levenshtein=0.1905; semantic=0.3203; sequence_match=0.2424,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.6
software developer role,Capability,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3698; levenshtein=0.0952; semantic=0.5191; sequence_match=0.0645,False,0.3281,False,top-3 avg score 0.3281 < final_threshold 0.6
licence,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.1176; semantic=0.4166; sequence_match=0.1667,False,0.3279,False,top-3 avg score 0.3279 < final_threshold 0.6
data format specification,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2909; levenshtein=0.0870; semantic=0.4902; sequence_match=0.2000,False,0.327,False,top-3 avg score 0.3270 < final_threshold 0.6
PROcess,Tool Data Compatibility,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.4214; sequence_match=0.0714,False,0.3257,False,top-3 avg score 0.3257 < final_threshold 0.6
PROcess,TXT Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4336; sequence_match=0.1250,False,0.3255,False,top-3 avg score 0.3255 < final_threshold 0.6
Purchase cost,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.3638; sequence_match=0.1667,False,0.325,False,top-3 avg score 0.3250 < final_threshold 0.6
PROcess,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.0000; semantic=0.4355; sequence_match=0.1176,False,0.3225,False,top-3 avg score 0.3225 < final_threshold 0.6
PROcess,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.5179; sequence_match=0.1176,False,0.3214,False,top-3 avg score 0.3214 < final_threshold 0.6
Not Free,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.5126; sequence_match=0.1538,False,0.3211,False,top-3 avg score 0.3211 < final_threshold 0.6
Development status,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3725; levenshtein=0.0588; semantic=0.4947; sequence_match=0.0952,False,0.3208,False,top-3 avg score 0.3208 < final_threshold 0.6
plain text file format,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4451; levenshtein=0.0526; semantic=0.3495; sequence_match=0.1667,False,0.3204,False,top-3 avg score 0.3204 < final_threshold 0.6
Open source software license,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3622; levenshtein=0.1600; semantic=0.3698; sequence_match=0.2286,False,0.3202,False,top-3 avg score 0.3202 < final_threshold 0.6
software developer role,TXT Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4646; levenshtein=0.1429; semantic=0.3513; sequence_match=0.1333,False,0.3196,False,top-3 avg score 0.3196 < final_threshold 0.6
data item,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1000,False,0.3188,False,top-3 avg score 0.3188 < final_threshold 0.6
software,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.0000; semantic=0.5270; sequence_match=0.1111,False,0.3183,False,top-3 avg score 0.3183 < final_threshold 0.6
software developer role,Maintenance Status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3919; levenshtein=0.0952; semantic=0.4028; sequence_match=0.1579,False,0.3175,False,top-3 avg score 0.3175 < final_threshold 0.6
web service,TXT Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1000; semantic=0.4378; sequence_match=0.1053,False,0.3156,False,top-3 avg score 0.3156 < final_threshold 0.6
version number,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4310; levenshtein=0.0588; semantic=0.4471; sequence_match=0.0667,False,0.3149,False,top-3 avg score 0.3149 < final_threshold 0.6
Free,Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4325; levenshtein=0.0476; semantic=0.4306; sequence_match=0.0800,False,0.3144,False,top-3 avg score 0.3144 < final_threshold 0.6
function,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.6500; sequence_match=0.1667,False,0.3139,False,top-3 avg score 0.3139 < final_threshold 0.6
Development status,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1176; semantic=0.5380; sequence_match=0.2857,False,0.3138,False,top-3 avg score 0.3138 < final_threshold 0.6
plain text file format,Web Service,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3749; levenshtein=0.1579; semantic=0.4017; sequence_match=0.1379,False,0.3115,False,top-3 avg score 0.3115 < final_threshold 0.6
plain text file format,Tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.4433; sequence_match=0.0870,False,0.3057,False,top-3 avg score 0.3057 < final_threshold 0.6
Not Free,Tool Data Compatibility,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2937; levenshtein=0.0952; semantic=0.4790; sequence_match=0.1429,False,0.3052,False,top-3 avg score 0.3052 < final_threshold 0.6
software developer role,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3698; levenshtein=0.0952; semantic=0.4159; sequence_match=0.1290,False,0.3049,False,top-3 avg score 0.3049 < final_threshold 0.6
Open source software license,XML Editing,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3622; levenshtein=0.1600; semantic=0.3907; sequence_match=0.1143,False,0.3043,False,top-3 avg score 0.3043 < final_threshold 0.6
Not Free,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.4656; sequence_match=0.1176,False,0.3039,False,top-3 avg score 0.3039 < final_threshold 0.6
plain text file format,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3684; levenshtein=0.0526; semantic=0.4322; sequence_match=0.0870,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
PROcess,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4264; sequence_match=0.1250,False,0.2958,False,top-3 avg score 0.2958 < final_threshold 0.6
PROcess,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.5503; sequence_match=0.1818,False,0.2917,False,top-3 avg score 0.2917 < final_threshold 0.6
XML,CSV Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5877; sequence_match=0.1667,False,0.2885,False,top-3 avg score 0.2885 < final_threshold 0.6
web service,Tool Data Compatibility,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2651; levenshtein=0.0476; semantic=0.4613; sequence_match=0.1290,False,0.2851,False,top-3 avg score 0.2851 < final_threshold 0.6
.csv,Maintenance Status,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1176; semantic=0.4787; sequence_match=0.2000,False,0.2655,False,top-3 avg score 0.2655 < final_threshold 0.6
licence,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5856; sequence_match=0.1818,False,0.2558,False,top-3 avg score 0.2558 < final_threshold 0.6
file rendering,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.5463; sequence_match=0.1176,False,0.247,False,top-3 avg score 0.2470 < final_threshold 0.6
GIF,Web Service,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.4836; sequence_match=0.1538,False,0.2458,False,top-3 avg score 0.2458 < final_threshold 0.6
.csv,Tool Data Task Usage,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5368; sequence_match=0.1000,False,0.2319,False,top-3 avg score 0.2319 < final_threshold 0.6
GIF,Collaboration,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4884; sequence_match=0.1250,False,0.2301,False,top-3 avg score 0.2301 < final_threshold 0.6
.csv,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6839; sequence_match=0.0000,False,0.228,False,top-3 avg score 0.2280 < final_threshold 0.6
Purchase cost,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4650; sequence_match=0.1250,False,0.2244,False,top-3 avg score 0.2244 < final_threshold 0.6
Free,Collaboration,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4737; sequence_match=0.1176,False,0.2227,False,top-3 avg score 0.2227 < final_threshold 0.6
XML,Web Service,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6660; sequence_match=0.0000,False,0.222,False,top-3 avg score 0.2220 < final_threshold 0.6
.csv,Algorithm Modification,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0476; semantic=0.5349; sequence_match=0.0833,False,0.222,False,top-3 avg score 0.2220 < final_threshold 0.6
GIF,Tool Version,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4256; sequence_match=0.1429,False,0.2198,False,top-3 avg score 0.2198 < final_threshold 0.6
XML,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6539; sequence_match=0.0000,False,0.218,False,top-3 avg score 0.2180 < final_threshold 0.6
XML,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6362; sequence_match=0.0000,False,0.2121,False,top-3 avg score 0.2121 < final_threshold 0.6
.csv,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
.csv,Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6156; sequence_match=0.0000,False,0.2052,False,top-3 avg score 0.2052 < final_threshold 0.6
Not Free,Capability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4895; sequence_match=0.1176,False,0.2024,False,top-3 avg score 0.2024 < final_threshold 0.6
licence,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6025; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
.csv,Programming Language,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6009; sequence_match=0.0000,False,0.2003,False,top-3 avg score 0.2003 < final_threshold 0.6
.csv,Algorithm,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5920; sequence_match=0.0000,False,0.1973,False,top-3 avg score 0.1973 < final_threshold 0.6
.csv,TXT Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5889; sequence_match=0.0000,False,0.1963,False,top-3 avg score 0.1963 < final_threshold 0.6
Free,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5802; sequence_match=0.0000,False,0.1934,False,top-3 avg score 0.1934 < final_threshold 0.6
GIF,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5738; sequence_match=0.0000,False,0.1913,False,top-3 avg score 0.1913 < final_threshold 0.6
GIF,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5732; sequence_match=0.0000,False,0.1911,False,top-3 avg score 0.1911 < final_threshold 0.6
web service,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5732; sequence_match=0.0000,False,0.1911,False,top-3 avg score 0.1911 < final_threshold 0.6
Free,Tool Data Task Usage,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.4191; sequence_match=0.0952,False,0.191,False,top-3 avg score 0.1910 < final_threshold 0.6
version number,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5707; sequence_match=0.0000,False,0.1902,False,top-3 avg score 0.1902 < final_threshold 0.6
web service,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5666; sequence_match=0.0000,False,0.1889,False,top-3 avg score 0.1889 < final_threshold 0.6
PROcess,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5641; sequence_match=0.0000,False,0.188,False,top-3 avg score 0.1880 < final_threshold 0.6
Free,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5605; sequence_match=0.0000,False,0.1868,False,top-3 avg score 0.1868 < final_threshold 0.6
.csv,Platform,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5570; sequence_match=0.0000,False,0.1857,False,top-3 avg score 0.1857 < final_threshold 0.6
licence,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5482; sequence_match=0.0000,False,0.1827,False,top-3 avg score 0.1827 < final_threshold 0.6
file rendering,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5463; sequence_match=0.0000,False,0.1821,False,top-3 avg score 0.1821 < final_threshold 0.6
Free,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5421; sequence_match=0.0000,False,0.1807,False,top-3 avg score 0.1807 < final_threshold 0.6
XML,Software Type,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5387; sequence_match=0.0000,False,0.1796,False,top-3 avg score 0.1796 < final_threshold 0.6
.csv,XML Editing,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5387; sequence_match=0.0000,False,0.1796,False,top-3 avg score 0.1796 < final_threshold 0.6
XML,GIF Rendering,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5335; sequence_match=0.0000,False,0.1778,False,top-3 avg score 0.1778 < final_threshold 0.6
GIF,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5332; sequence_match=0.0000,False,0.1777,False,top-3 avg score 0.1777 < final_threshold 0.6
GIF,Developer,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5294; sequence_match=0.0000,False,0.1765,False,top-3 avg score 0.1765 < final_threshold 0.6
GIF,Tool Data Compatibility,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0476; semantic=0.3951; sequence_match=0.0833,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
licence,Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5256; sequence_match=0.0000,False,0.1752,False,top-3 avg score 0.1752 < final_threshold 0.6
GIF,Tool Data Task Usage,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4028; sequence_match=0.1000,False,0.1676,False,top-3 avg score 0.1676 < final_threshold 0.6
.csv,GIF Rendering,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4967; sequence_match=0.0000,False,0.1656,False,top-3 avg score 0.1656 < final_threshold 0.6
GIF,Help Resource,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4907; sequence_match=0.0000,False,0.1636,False,top-3 avg score 0.1636 < final_threshold 0.6
Free,Capability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4809; sequence_match=0.0000,False,0.1603,False,top-3 avg score 0.1603 < final_threshold 0.6
licence,TXT Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4734; sequence_match=0.0000,False,0.1578,False,top-3 avg score 0.1578 < final_threshold 0.6
Free,Tool Data Compatibility,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4193; sequence_match=0.0000,False,0.1398,False,top-3 avg score 0.1398 < final_threshold 0.6
