role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,haspermission,haspermission,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,inheritsfrom,inheritsfrom,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,assignee,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4263; sequence_match=0.1250,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,target,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.1538; semantic=0.4836; sequence_match=0.2105,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.6
property,onlyone,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4319; sequence_match=0.1053,False,0.3404,False,top-3 avg score 0.3404 < final_threshold 0.6
property,obligation,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4636; sequence_match=0.0952,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.6
property,failure,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.3954; sequence_match=0.1333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,and,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4596; levenshtein=0.0909; semantic=0.3929; sequence_match=0.1600,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.6
property,inheritrelation,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4415; levenshtein=0.1333; semantic=0.4275; sequence_match=0.1429,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.6
property,andsequence,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4404; sequence_match=0.1739,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.6
property,onlyone,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4666; sequence_match=0.1250,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.6
property,remedy,activatesuponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.4616; sequence_match=0.1429,False,0.3362,False,top-3 avg score 0.3362 < final_threshold 0.6
property,remedy,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4485; sequence_match=0.1333,False,0.3359,False,top-3 avg score 0.3359 < final_threshold 0.6
property,andsequence,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.3829; sequence_match=0.2000,False,0.3357,False,top-3 avg score 0.3357 < final_threshold 0.6
property,handlepolicyconflicts,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4849; levenshtein=0.1429; semantic=0.3786; sequence_match=0.1212,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
property,function,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0000; semantic=0.5095; sequence_match=0.0952,False,0.3351,False,top-3 avg score 0.3351 < final_threshold 0.6
property,consequence,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4191; sequence_match=0.1818,False,0.3350,False,top-3 avg score 0.3350 < final_threshold 0.6
property,hasaction,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4846; sequence_match=0.1111,False,0.3344,False,top-3 avg score 0.3344 < final_threshold 0.6
property,obligation,expressesvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.4237; sequence_match=0.1818,False,0.3333,False,top-3 avg score 0.3333 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,and,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4167; sequence_match=0.1111,False,0.3315,False,top-3 avg score 0.3315 < final_threshold 0.6
property,remedy,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.4311; sequence_match=0.2222,False,0.3289,False,top-3 avg score 0.3289 < final_threshold 0.6
property,andsequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4006; sequence_match=0.0909,False,0.3280,False,top-3 avg score 0.3280 < final_threshold 0.6
property,inheritsfrom,expressesvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4281; sequence_match=0.0833,False,0.3279,False,top-3 avg score 0.3279 < final_threshold 0.6
property,consequence,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4977; sequence_match=0.0870,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,obligation,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.4034; sequence_match=0.1739,False,0.3255,False,top-3 avg score 0.3255 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,remedy,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4327; sequence_match=0.1176,False,0.3232,False,top-3 avg score 0.3232 < final_threshold 0.6
property,hasaction,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4110; sequence_match=0.0952,False,0.3231,False,top-3 avg score 0.3231 < final_threshold 0.6
property,target,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4597; sequence_match=0.0952,False,0.3220,False,top-3 avg score 0.3220 < final_threshold 0.6
property,targetpolicy,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.0667; semantic=0.4442; sequence_match=0.1481,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
property,onlyone,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4120; sequence_match=0.1250,False,0.3183,False,top-3 avg score 0.3183 < final_threshold 0.6
property,hasaction,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3960; levenshtein=0.0000; semantic=0.4641; sequence_match=0.0909,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,onlyone,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.3950; sequence_match=0.1333,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,obligation,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0000; semantic=0.4685; sequence_match=0.0870,False,0.3159,False,top-3 avg score 0.3159 < final_threshold 0.6
property,consequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4335; sequence_match=0.1053,False,0.3147,False,top-3 avg score 0.3147 < final_threshold 0.6
property,consequence,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3904; levenshtein=0.0769; semantic=0.3825; sequence_match=0.1667,False,0.3132,False,top-3 avg score 0.3132 < final_threshold 0.6
property,hasduty,expressesvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4196; sequence_match=0.1053,False,0.3112,False,top-3 avg score 0.3112 < final_threshold 0.6
property,function,expressesvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.4287; sequence_match=0.1000,False,0.3105,False,top-3 avg score 0.3105 < final_threshold 0.6
property,onlyone,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.1667; semantic=0.4032; sequence_match=0.2105,False,0.3104,False,top-3 avg score 0.3104 < final_threshold 0.6
property,onlyone,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4066; sequence_match=0.1000,False,0.3044,False,top-3 avg score 0.3044 < final_threshold 0.6
property,target,expressesvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.4128; sequence_match=0.1111,False,0.3043,False,top-3 avg score 0.3043 < final_threshold 0.6
property,handlepolicyconflicts,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4742; levenshtein=0.0476; semantic=0.3103; sequence_match=0.1176,False,0.3007,False,top-3 avg score 0.3007 < final_threshold 0.6
property,targetpolicy,expressesvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.3387; sequence_match=0.0833,False,0.2981,False,top-3 avg score 0.2981 < final_threshold 0.6
property,or,issupportedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1538; semantic=0.4666; sequence_match=0.2667,False,0.2957,False,top-3 avg score 0.2957 < final_threshold 0.6
property,onlyone,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.3572; sequence_match=0.1053,False,0.2904,False,top-3 avg score 0.2904 < final_threshold 0.6
property,handlepolicyconflicts,expressesvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4643; levenshtein=0.0952; semantic=0.2920; sequence_match=0.0606,False,0.2838,False,top-3 avg score 0.2838 < final_threshold 0.6
property,onlyone,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4169; sequence_match=0.1111,False,0.2835,False,top-3 avg score 0.2835 < final_threshold 0.6
property,operand,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2857,False,0.2819,False,top-3 avg score 0.2819 < final_threshold 0.6
property,andsequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4255; sequence_match=0.1053,False,0.2805,False,top-3 avg score 0.2805 < final_threshold 0.6
property,consequence,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4367; sequence_match=0.1000,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
property,remedy,hasrole,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5281; sequence_match=0.3077,False,0.2786,False,top-3 avg score 0.2786 < final_threshold 0.6
property,andsequence,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.3597; sequence_match=0.0833,False,0.2777,False,top-3 avg score 0.2777 < final_threshold 0.6
property,or,hasnestedconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4935; sequence_match=0.1905,False,0.2631,False,top-3 avg score 0.2631 < final_threshold 0.6
property,and,violates,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.4779; sequence_match=0.1818,False,0.2616,False,top-3 avg score 0.2616 < final_threshold 0.6
property,scope,fails,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5528; sequence_match=0.2000,False,0.2509,False,top-3 avg score 0.2509 < final_threshold 0.6
property,or,appliesto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5306; sequence_match=0.1818,False,0.2375,False,top-3 avg score 0.2375 < final_threshold 0.6
property,or,activatesuponfailureof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4533; sequence_match=0.1667,False,0.2370,False,top-3 avg score 0.2370 < final_threshold 0.6
property,operand,fails,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5252; sequence_match=0.1667,False,0.2306,False,top-3 avg score 0.2306 < final_threshold 0.6
property,onlyone,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5181; sequence_match=0.1429,False,0.2203,False,top-3 avg score 0.2203 < final_threshold 0.6
property,and,usesoperator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4307; sequence_match=0.1333,False,0.2158,False,top-3 avg score 0.2158 < final_threshold 0.6
property,or,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
property,remedy,hasconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5208; sequence_match=0.1053,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.6
property,and,isexpressedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4159; sequence_match=0.1250,False,0.2059,False,top-3 avg score 0.2059 < final_threshold 0.6
property,remedy,ispartof,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4682; sequence_match=0.1429,False,0.2037,False,top-3 avg score 0.2037 < final_threshold 0.6
property,and,issupportedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4053; sequence_match=0.1250,False,0.2024,False,top-3 avg score 0.2024 < final_threshold 0.6
property,or,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6015; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.6
property,or,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5950; sequence_match=0.0000,False,0.1983,False,top-3 avg score 0.1983 < final_threshold 0.6
property,or,fails,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5618; sequence_match=0.0000,False,0.1873,False,top-3 avg score 0.1873 < final_threshold 0.6
property,and,expressesvia,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4108; sequence_match=0.1333,False,0.1814,False,top-3 avg score 0.1814 < final_threshold 0.6
property,and,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5346; sequence_match=0.0000,False,0.1782,False,top-3 avg score 0.1782 < final_threshold 0.6
property,onlyone,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5260; sequence_match=0.0000,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
property,and,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5173; sequence_match=0.0000,False,0.1724,False,top-3 avg score 0.1724 < final_threshold 0.6
property,partof,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5112; sequence_match=0.0000,False,0.1704,False,top-3 avg score 0.1704 < final_threshold 0.6
property,obligation,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5068; sequence_match=0.0000,False,0.1689,False,top-3 avg score 0.1689 < final_threshold 0.6
property,function,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5060; sequence_match=0.0000,False,0.1687,False,top-3 avg score 0.1687 < final_threshold 0.6
property,remedy,fails,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4972; sequence_match=0.0000,False,0.1657,False,top-3 avg score 0.1657 < final_threshold 0.6
property,and,isoftype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4613; sequence_match=0.0000,False,0.1538,False,top-3 avg score 0.1538 < final_threshold 0.6
property,and,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4365; sequence_match=0.0000,False,0.1455,False,top-3 avg score 0.1455 < final_threshold 0.6
property,remedy,contains,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4249; sequence_match=0.0000,False,0.1416,False,top-3 avg score 0.1416 < final_threshold 0.6
