gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
XML,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6345; sequence_match=0.1667,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.6
CEL binary format,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4179; sequence_match=0.3200,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
application programming interface,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5536; levenshtein=0.0968; semantic=0.4828; sequence_match=0.2456,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.6
plain text file format,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4961; levenshtein=0.2632; semantic=0.4151; sequence_match=0.3704,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.6
function,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5756; sequence_match=0.2222,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.6
programming language,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5351; levenshtein=0.1053; semantic=0.5716; sequence_match=0.1739,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.6
CEL ASCII format,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1429; semantic=0.4371; sequence_match=0.2857,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.6
CEL binary format,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.4492; sequence_match=0.3333,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.6
software interface,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4902; levenshtein=0.0588; semantic=0.4853; sequence_match=0.3030,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.6
.csv,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.5176; sequence_match=0.2857,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Source code available,Named and Published Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5461; levenshtein=0.0769; semantic=0.5539; sequence_match=0.1778,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
PROcess,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5423; levenshtein=0.1875; semantic=0.4743; sequence_match=0.2609,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.6
algorithm,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6287; sequence_match=0.1667,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
Not Free,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.4334; sequence_match=0.3000,False,0.4255,False,top-3 avg score 0.4255 < final_threshold 0.6
Development status,Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.2941; semantic=0.4488; sequence_match=0.2963,False,0.4255,False,top-3 avg score 0.4255 < final_threshold 0.6
application programming interface,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4412; levenshtein=0.1290; semantic=0.6849; sequence_match=0.1500,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
Source code available,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.1579; semantic=0.5190; sequence_match=0.2308,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.6
XML,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.5831; sequence_match=0.2000,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
software developer organization,API,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.1034; semantic=0.5084; sequence_match=0.1875,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.6
programming language,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4942; levenshtein=0.1053; semantic=0.6370; sequence_match=0.1429,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.6
software,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5237; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
web service,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5885; sequence_match=0.2105,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
Maintained,Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5278; sequence_match=0.1053,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.6
data item,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5456; sequence_match=0.2353,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.6
Not Free,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6253; sequence_match=0.1818,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
Purchase cost,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.2500; semantic=0.3829; sequence_match=0.3571,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.6
CEL binary format,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1333; semantic=0.4486; sequence_match=0.2727,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.6
CEL binary format,Help Resource,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2667; semantic=0.4200; sequence_match=0.1481,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
.csv,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.6219; sequence_match=0.1667,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
programming language,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.0526; semantic=0.7421; sequence_match=0.1429,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
algorithm,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.4600; sequence_match=0.3200,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
PROcess,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4906; sequence_match=0.2667,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.6
CEL binary format,Programming Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.1053; semantic=0.5062; sequence_match=0.2353,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
licence,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5663; levenshtein=0.2308; semantic=0.4016; sequence_match=0.3000,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
software,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4627; sequence_match=0.2857,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
software developer organization,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5564; levenshtein=0.2414; semantic=0.3775; sequence_match=0.3333,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.6
Not Free,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1905; semantic=0.5605; sequence_match=0.2857,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.6
plain text file format,Programming Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5313; levenshtein=0.1053; semantic=0.4718; sequence_match=0.2632,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
algorithm,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5815; sequence_match=0.2105,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.6
Not Free,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6196; sequence_match=0.1818,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.6
plain text file format,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.1579; semantic=0.4395; sequence_match=0.2857,False,0.4216,False,top-3 avg score 0.4216 < final_threshold 0.6
algorithm,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5622; sequence_match=0.2857,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
desktop graphical user interface,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4956; levenshtein=0.1724; semantic=0.5453; sequence_match=0.2222,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.6
.csv,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1429; semantic=0.5785; sequence_match=0.2000,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
data format specification,Software Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5564; levenshtein=0.1739; semantic=0.4893; sequence_match=0.2162,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
Purchase cost,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2381; semantic=0.4180; sequence_match=0.3030,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.6
.csv,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5925; sequence_match=0.1818,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.6
algorithm,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.0000; semantic=0.6528; sequence_match=0.1538,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.6
XML,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.6648; sequence_match=0.1250,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.6
software developer role,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.1905; semantic=0.4996; sequence_match=0.2400,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
data item,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.5094; sequence_match=0.3333,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
programming language,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1579; semantic=0.5641; sequence_match=0.2308,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
licence,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.5662; sequence_match=0.2000,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.6
plain text file format,Named and Published Algorithm,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6394; levenshtein=0.1923; semantic=0.3078; sequence_match=0.3111,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.6
web service,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4974; levenshtein=0.1923; semantic=0.4269; sequence_match=0.3333,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
file rendering,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.2308; semantic=0.3984; sequence_match=0.3077,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.6
file rendering,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4875; levenshtein=0.0556; semantic=0.5108; sequence_match=0.2581,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.6
data item,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.2308; semantic=0.4096; sequence_match=0.3529,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.6
function,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5874; sequence_match=0.1818,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
software,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.4916; sequence_match=0.2759,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
CEL ASCII format,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.4428; sequence_match=0.3333,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.6
Purchase cost,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0833; semantic=0.4128; sequence_match=0.3000,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.6
software,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.5878; sequence_match=0.1667,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.6
programming language,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.1053; semantic=0.4615; sequence_match=0.2857,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.6
Source code available,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4942; levenshtein=0.2105; semantic=0.5014; sequence_match=0.2581,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.6
XML,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4620; levenshtein=0.1053; semantic=0.6088; sequence_match=0.1818,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.6
software developer role,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4947; levenshtein=0.0952; semantic=0.5009; sequence_match=0.2564,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.6
software developer organization,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2069; semantic=0.3938; sequence_match=0.3273,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.6
XML,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.0000; semantic=0.5839; sequence_match=0.1818,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.6
Maintained,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.5659; sequence_match=0.2857,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.6
software interface,Platform,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5064; levenshtein=0.1765; semantic=0.5687; sequence_match=0.1600,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.6
Development status,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5458; levenshtein=0.1579; semantic=0.5476; sequence_match=0.0556,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
CEL ASCII format,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5663; levenshtein=0.1923; semantic=0.3844; sequence_match=0.3000,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.6
plain text file format,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5077; levenshtein=0.2105; semantic=0.4197; sequence_match=0.3226,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
application programming interface,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5084; levenshtein=0.1290; semantic=0.5310; sequence_match=0.2105,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
algorithm,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5812; sequence_match=0.2500,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.6
algorithm,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5456; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
licence,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5792; sequence_match=0.2500,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
data item,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4683; sequence_match=0.2667,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.6
file rendering,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4757; sequence_match=0.2609,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.6
PROcess,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5506; sequence_match=0.2105,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
Open source software license,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2000; semantic=0.4373; sequence_match=0.2703,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.6
software interface,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.5887; sequence_match=0.1600,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.6
version number,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.0769; semantic=0.4722; sequence_match=0.2609,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
