prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,relation,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.4881; sequence_match=0.3200,False,0.4344,False,top-3 avg score 0.4344 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4437; levenshtein=0.2381; semantic=0.4838; sequence_match=0.3750,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
ObjectProperty,prohibition,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.5720; sequence_match=0.2500,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,inheritFrom,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5108; levenshtein=0.2222; semantic=0.4446; sequence_match=0.3448,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,constraint,is prohibition of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5437; sequence_match=0.1600,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.7
ObjectProperty,inheritRelation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.5129; sequence_match=0.2609,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,constraint,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.5632; sequence_match=0.1739,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,assigner,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.4231; sequence_match=0.3636,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,scope,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.4977; sequence_match=0.2667,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.7
ObjectProperty,action,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4840; sequence_match=0.2857,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,assignee,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.2143; semantic=0.4038; sequence_match=0.3636,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,partOf,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,andSequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2353,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,failure,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.1250; semantic=0.4486; sequence_match=0.1333,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
ObjectProperty,permission,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5521; sequence_match=0.2105,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,assignee,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5094; sequence_match=0.2727,False,0.4313,False,top-3 avg score 0.4313 < final_threshold 0.7
ObjectProperty,permission,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.4745; sequence_match=0.2857,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.7
ObjectProperty,or,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6970; levenshtein=0.0909; semantic=0.4298; sequence_match=0.1667,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.7
ObjectProperty,inheritRelation,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5629; sequence_match=0.1818,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,target,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.0909; semantic=0.4607; sequence_match=0.2857,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.7
ObjectProperty,remedy,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.4018; sequence_match=0.3333,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.7
ObjectProperty,inheritRelation,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.3333; semantic=0.3738; sequence_match=0.3636,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,conflict,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.2778; semantic=0.4137; sequence_match=0.3846,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,action,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5588; levenshtein=0.1176; semantic=0.4687; sequence_match=0.2609,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.7
ObjectProperty,target,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4730; sequence_match=0.2857,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
ObjectProperty,operator,is prohibition of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4374; sequence_match=0.2609,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,scope,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.1667; semantic=0.4317; sequence_match=0.2609,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,permission,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5268; sequence_match=0.2609,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,assignee,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.4674; sequence_match=0.3200,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,inheritFrom,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.4750; sequence_match=0.2857,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,target,has prohibition,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4965; sequence_match=0.1000,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,target,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.2353; semantic=0.4705; sequence_match=0.2609,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,hasPolicy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.5041; sequence_match=0.3333,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,operator,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5317; sequence_match=0.2500,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,leftOperand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4618; sequence_match=0.3000,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,Only One,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.2143; semantic=0.4464; sequence_match=0.2857,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.7
ObjectProperty,operator,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2778; semantic=0.4431; sequence_match=0.3077,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,partOf,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.4298; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,scope,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.4270; sequence_match=0.2609,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,function,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.1429; semantic=0.4093; sequence_match=0.2727,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,leftOperand,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.2778; semantic=0.3989; sequence_match=0.3448,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,obligation,has assigner party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1250; semantic=0.4992; sequence_match=0.3077,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,leftOperand,is permission of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.4814; sequence_match=0.3200,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,duty,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.1667; semantic=0.4618; sequence_match=0.2727,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,partOf,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.4898; sequence_match=0.3158,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,operand,is action of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5401; sequence_match=0.2353,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,relation,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.5205; sequence_match=0.2500,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,inheritRelation,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1176; semantic=0.3960; sequence_match=0.3125,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,or,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,inheritFrom,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5571; sequence_match=0.2222,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,implies,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4502; sequence_match=0.3529,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,inheritFrom,is action of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.2727; semantic=0.4629; sequence_match=0.2857,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.7
ObjectProperty,implies,is prohibition of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.4647; sequence_match=0.2727,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.7
ObjectProperty,obligation,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1250; semantic=0.4915; sequence_match=0.3077,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.7
ObjectProperty,Only One,is conflict resolution of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.3397; sequence_match=0.3448,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.7
ObjectProperty,and,has action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4496; sequence_match=0.3333,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,partOf,has assigner party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1875; semantic=0.4908; sequence_match=0.3636,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,inheritRelation,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.2000; semantic=0.4898; sequence_match=0.2759,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,partOf,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1905; semantic=0.4103; sequence_match=0.2963,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,remedy,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4490; sequence_match=0.2857,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,failure,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5187; sequence_match=0.2000,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,inheritRelation,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.5170; sequence_match=0.2000,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,operand,has action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.0000; semantic=0.5083; sequence_match=0.2500,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.7
ObjectProperty,assigner,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.4308; sequence_match=0.2667,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,action,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4979; sequence_match=0.2500,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,inheritFrom,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.2727; semantic=0.4549; sequence_match=0.2857,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.7
ObjectProperty,operand,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.0714; semantic=0.5318; sequence_match=0.1905,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,inheritFrom,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.2778; semantic=0.3976; sequence_match=0.3448,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.7
ObjectProperty,failure,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,relation,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.4570; sequence_match=0.2727,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,consequence,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5798; levenshtein=0.2222; semantic=0.4012; sequence_match=0.2759,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,failure,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5979; levenshtein=0.2222; semantic=0.3386; sequence_match=0.3200,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
ObjectProperty,partOf,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5762; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,inheritRelation,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.3896; sequence_match=0.3200,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,inheritFrom,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.5238; sequence_match=0.2500,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
