prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is session in game,possession in game,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9123; levenshtein=0.8750; semantic=0.6352; sequence_match=0.9032,False,0.8968,True,selected
ObjectProperty,is leaderboard in game,possession of item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5570; levenshtein=0.2105; semantic=0.3810; sequence_match=0.1714,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.7
ObjectProperty,is event associated to player,usage in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5435; levenshtein=0.2000; semantic=0.4045; sequence_match=0.1111,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.7
ObjectProperty,has item,session of player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4435; sequence_match=0.2727,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.1579; semantic=0.3562; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,has game genre,session of player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1333; semantic=0.4059; sequence_match=0.2222,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.7
ObjectProperty,is friend with player,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5136; levenshtein=0.1667; semantic=0.3955; sequence_match=0.2353,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.7
ObjectProperty,involves player,has purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.1429; semantic=0.4409; sequence_match=0.3200,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.7
ObjectProperty,is character in session,usage of item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5040; levenshtein=0.2000; semantic=0.4380; sequence_match=0.1935,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.7
ObjectProperty,is session in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4033; sequence_match=0.2500,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,owns achievement,has play session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.5040; sequence_match=0.1379,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,involves character,plays game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4284; sequence_match=0.1538,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,has playing area,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4899; levenshtein=0.2500; semantic=0.3834; sequence_match=0.2667,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.7
ObjectProperty,has leaderboard,statistic for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4232; levenshtein=0.1875; semantic=0.5149; sequence_match=0.2000,False,0.3794,False,top-3 avg score 0.3794 < final_threshold 0.7
ObjectProperty,is player in session,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5212; levenshtein=0.1176; semantic=0.3740; sequence_match=0.2424,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.7
ObjectProperty,has leaderboard,session of player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.4315; sequence_match=0.2069,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,involves player,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4116; levenshtein=0.0556; semantic=0.4750; sequence_match=0.2500,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,owns item,game has achievement type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.4740; sequence_match=0.2667,False,0.3782,False,top-3 avg score 0.3782 < final_threshold 0.7
ObjectProperty,is friend with player,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4875; levenshtein=0.0556; semantic=0.3874; sequence_match=0.2581,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.7
ObjectProperty,has feature,possession in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4958; levenshtein=0.1875; semantic=0.4481; sequence_match=0.1538,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,has leaderboard,session of game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1429; semantic=0.4687; sequence_match=0.1481,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.7
ObjectProperty,owns achievement,session of player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0667; semantic=0.4392; sequence_match=0.2667,False,0.376,False,top-3 avg score 0.3760 < final_threshold 0.7
ObjectProperty,owns item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4343; sequence_match=0.1818,False,0.376,False,top-3 avg score 0.3760 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.4094; sequence_match=0.2222,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,involves player,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4325; sequence_match=0.1818,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,involves player,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.0714; semantic=0.4581; sequence_match=0.1739,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1053; semantic=0.4564; sequence_match=0.1875,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is player in session,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.1765; semantic=0.4489; sequence_match=0.1935,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is event associated to player,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5244; levenshtein=0.1600; semantic=0.3645; sequence_match=0.2353,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.7
ObjectProperty,involves player,has first purchase record,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4632; levenshtein=0.1818; semantic=0.3268; sequence_match=0.3333,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,is character in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4648; levenshtein=0.1000; semantic=0.4477; sequence_match=0.2069,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,is character in session,game has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.2273; semantic=0.3594; sequence_match=0.2381,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,involves character,has usage event,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4382; levenshtein=0.1176; semantic=0.4773; sequence_match=0.2000,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.7
ObjectProperty,has item,usage during session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1667; semantic=0.4442; sequence_match=0.2400,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.7
ObjectProperty,owns item,has play session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0714; semantic=0.4692; sequence_match=0.1818,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.7
ObjectProperty,is achievement in game,has possession,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.4760; sequence_match=0.1250,False,0.3717,False,top-3 avg score 0.3717 < final_threshold 0.7
ObjectProperty,is player in session,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4382; levenshtein=0.1765; semantic=0.4096; sequence_match=0.2667,False,0.3715,False,top-3 avg score 0.3715 < final_threshold 0.7
ObjectProperty,has item,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4356; levenshtein=0.1176; semantic=0.5110; sequence_match=0.1667,False,0.3711,False,top-3 avg score 0.3711 < final_threshold 0.7
ObjectProperty,is event associated to player,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5724; levenshtein=0.2069; semantic=0.2808; sequence_match=0.2593,False,0.3708,False,top-3 avg score 0.3708 < final_threshold 0.7
ObjectProperty,is event associated to player,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5566; levenshtein=0.2308; semantic=0.3105; sequence_match=0.2353,False,0.3675,False,top-3 avg score 0.3675 < final_threshold 0.7
ObjectProperty,owns item,statistic for game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4142; sequence_match=0.1667,False,0.3672,False,top-3 avg score 0.3672 < final_threshold 0.7
ObjectProperty,has character,possession of item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3681; levenshtein=0.1875; semantic=0.5193; sequence_match=0.2143,False,0.3672,False,top-3 avg score 0.3672 < final_threshold 0.7
ObjectProperty,owns item,first purchase record of purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.0690; semantic=0.4719; sequence_match=0.1622,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.7
ObjectProperty,is session in game,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2222; semantic=0.3864; sequence_match=0.2424,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5080; levenshtein=0.1579; semantic=0.4143; sequence_match=0.1714,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.7
ObjectProperty,is event associated to player,usage of item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4959; levenshtein=0.2400; semantic=0.3570; sequence_match=0.1667,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,has character,session of game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.0769; semantic=0.4374; sequence_match=0.1600,False,0.3637,False,top-3 avg score 0.3637 < final_threshold 0.7
ObjectProperty,involves player,has possession,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.1429; semantic=0.5012; sequence_match=0.2222,False,0.3626,False,top-3 avg score 0.3626 < final_threshold 0.7
ObjectProperty,purchases game offering,has statistic type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5020; levenshtein=0.2381; semantic=0.3464; sequence_match=0.2162,False,0.3621,False,top-3 avg score 0.3621 < final_threshold 0.7
ObjectProperty,has leaderboard,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.3753; sequence_match=0.2400,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,is character in game,session of player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4176; levenshtein=0.1176; semantic=0.4180; sequence_match=0.2500,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.7
ObjectProperty,is friend with player,has statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.0556; semantic=0.4499; sequence_match=0.2000,False,0.3617,False,top-3 avg score 0.3617 < final_threshold 0.7
ObjectProperty,is achievement in game,has play session,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4703; levenshtein=0.1579; semantic=0.4556; sequence_match=0.1212,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,involves player,has statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.4935; sequence_match=0.1538,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,involves character,statistic for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4736; levenshtein=0.1765; semantic=0.4278; sequence_match=0.1818,False,0.361,False,top-3 avg score 0.3610 < final_threshold 0.7
ObjectProperty,has game genre,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4579; levenshtein=0.2069; semantic=0.3288; sequence_match=0.2927,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,involves player,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4908; levenshtein=0.1379; semantic=0.3092; sequence_match=0.2791,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,is session in game,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.2000; semantic=0.3867; sequence_match=0.2308,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,has playing area,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.3630; sequence_match=0.2400,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.7
ObjectProperty,is friend with player,has possession,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4266; levenshtein=0.0556; semantic=0.5174; sequence_match=0.1290,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.7
ObjectProperty,involves player,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4495; sequence_match=0.1333,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.7
ObjectProperty,is event associated to player,purchase for game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4394; levenshtein=0.2400; semantic=0.3907; sequence_match=0.1500,False,0.3567,False,top-3 avg score 0.3567 < final_threshold 0.7
ObjectProperty,is session in game,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.2414; semantic=0.3172; sequence_match=0.2727,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.7
ObjectProperty,involves player,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4353; sequence_match=0.1600,False,0.3539,False,top-3 avg score 0.3539 < final_threshold 0.7
ObjectProperty,plays game,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.1379; semantic=0.3529; sequence_match=0.2632,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,lives in,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.3814; sequence_match=0.2222,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.7
ObjectProperty,is player in session,usage of item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4496; levenshtein=0.2353; semantic=0.3733; sequence_match=0.1429,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,is achievement in game,session of player,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4053; levenshtein=0.2105; semantic=0.4418; sequence_match=0.1765,False,0.3525,False,top-3 avg score 0.3525 < final_threshold 0.7
ObjectProperty,lives in,has statistic type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1250; semantic=0.4513; sequence_match=0.1739,False,0.3509,False,top-3 avg score 0.3509 < final_threshold 0.7
ObjectProperty,has leaderboard,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4286; levenshtein=0.1875; semantic=0.4222; sequence_match=0.2000,False,0.3502,False,top-3 avg score 0.3502 < final_threshold 0.7
ObjectProperty,has character,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.0588; semantic=0.4735; sequence_match=0.1379,False,0.3495,False,top-3 avg score 0.3495 < final_threshold 0.7
ObjectProperty,involves player,has usage event,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.0000; semantic=0.4495; sequence_match=0.1481,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.7
ObjectProperty,is player in session,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1111; semantic=0.4222; sequence_match=0.1714,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.7
ObjectProperty,involves character,has possession,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3580; levenshtein=0.1176; semantic=0.4856; sequence_match=0.2000,False,0.3478,False,top-3 avg score 0.3478 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4392; levenshtein=0.2105; semantic=0.3875; sequence_match=0.1333,False,0.3457,False,top-3 avg score 0.3457 < final_threshold 0.7
ObjectProperty,has character,possession in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3681; levenshtein=0.0625; semantic=0.5247; sequence_match=0.1429,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.7
ObjectProperty,is session in game,has first purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4465; levenshtein=0.1818; semantic=0.3182; sequence_match=0.2703,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,involves player,purchase for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4429; levenshtein=0.1333; semantic=0.4535; sequence_match=0.1379,False,0.3447,False,top-3 avg score 0.3447 < final_threshold 0.7
ObjectProperty,has game genre,possession of item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4444; levenshtein=0.1875; semantic=0.3907; sequence_match=0.1429,False,0.3409,False,top-3 avg score 0.3409 < final_threshold 0.7
ObjectProperty,has achievement,session of player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4302; levenshtein=0.0667; semantic=0.4522; sequence_match=0.1379,False,0.3401,False,top-3 avg score 0.3401 < final_threshold 0.7
ObjectProperty,is session in game,has ability,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.4278; sequence_match=0.1600,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,lives in,has purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.4917; sequence_match=0.1111,False,0.338,False,top-3 avg score 0.3380 < final_threshold 0.7
ObjectProperty,owns character,usage during session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1111; semantic=0.4561; sequence_match=0.1290,False,0.3353,False,top-3 avg score 0.3353 < final_threshold 0.7
ObjectProperty,owns item,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4679; levenshtein=0.1154; semantic=0.4073; sequence_match=0.1176,False,0.331,False,top-3 avg score 0.3310 < final_threshold 0.7
ObjectProperty,has character,usage during session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3519; levenshtein=0.1667; semantic=0.4240; sequence_match=0.2000,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.7
ObjectProperty,is event associated to player,has purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4285; levenshtein=0.1600; semantic=0.3810; sequence_match=0.1111,False,0.3232,False,top-3 avg score 0.3232 < final_threshold 0.7
ObjectProperty,lives in,statistic for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4276; levenshtein=0.1250; semantic=0.3677; sequence_match=0.1739,False,0.3231,False,top-3 avg score 0.3231 < final_threshold 0.7
ObjectProperty,is player in session,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1111; semantic=0.3449; sequence_match=0.1714,False,0.3224,False,top-3 avg score 0.3224 < final_threshold 0.7
ObjectProperty,is player in session,game has achievement type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3752; levenshtein=0.1364; semantic=0.3865; sequence_match=0.1538,False,0.3052,False,top-3 avg score 0.3052 < final_threshold 0.7
ObjectProperty,lives in,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3996; levenshtein=0.0690; semantic=0.3273; sequence_match=0.1667,False,0.2978,False,top-3 avg score 0.2978 < final_threshold 0.7
ObjectProperty,involves character,has play session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3403; levenshtein=0.1176; semantic=0.3588; sequence_match=0.1935,False,0.2976,False,top-3 avg score 0.2976 < final_threshold 0.7
ObjectProperty,lives in,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4035; levenshtein=0.0769; semantic=0.2940; sequence_match=0.1212,False,0.2729,False,top-3 avg score 0.2729 < final_threshold 0.7
ObjectProperty,lives in,has first purchase record,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2922; levenshtein=0.0909; semantic=0.3707; sequence_match=0.1379,False,0.267,False,top-3 avg score 0.2670 < final_threshold 0.7
ObjectProperty,lives in,purchase for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3063; levenshtein=0.0667; semantic=0.3833; sequence_match=0.0909,False,0.2602,False,top-3 avg score 0.2602 < final_threshold 0.7
DatatypeProperty,release date,has release date,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9403; sequence_match=0.8800,False,0.8759,True,selected
DatatypeProperty,username,has username,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8258; levenshtein=0.7273; semantic=0.9102; sequence_match=0.8421,False,0.8593,True,selected
DatatypeProperty,start time,has session start time,semantic+sequence_match+levenshtein,jaro_winkler=0.4729; levenshtein=0.4737; semantic=0.7903; sequence_match=0.6429,False,0.6356,False,top-3 avg score 0.6356 < final_threshold 0.7
DatatypeProperty,end time,has usage timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6695; levenshtein=0.2353; semantic=0.5283; sequence_match=0.4167,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.7
DatatypeProperty,end time,has session start time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.3158; semantic=0.6401; sequence_match=0.4615,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
DatatypeProperty,event time,has session start time,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4683; levenshtein=0.3684; semantic=0.6294; sequence_match=0.5000,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.7
DatatypeProperty,username,has usage timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2941; semantic=0.5266; sequence_match=0.4000,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
DatatypeProperty,start time,has usage timestamp,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5065; levenshtein=0.3529; semantic=0.5955; sequence_match=0.4615,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.7
DatatypeProperty,event time,has usage timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6166; levenshtein=0.2353; semantic=0.5503; sequence_match=0.3846,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
DatatypeProperty,start time,has purchase timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5664; levenshtein=0.3000; semantic=0.5309; sequence_match=0.4138,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
DatatypeProperty,username,has purchase timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6940; levenshtein=0.2500; semantic=0.4585; sequence_match=0.3571,False,0.5032,False,top-3 avg score 0.5032 < final_threshold 0.7
DatatypeProperty,event time,has purchase timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2000; semantic=0.5468; sequence_match=0.3448,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.7
DatatypeProperty,start time,has statistic value,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5621; levenshtein=0.3529; semantic=0.4586; sequence_match=0.4615,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.7
DatatypeProperty,release date,has quantity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.0909; semantic=0.5164; sequence_match=0.3636,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.7
DatatypeProperty,username,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4927; sequence_match=0.3636,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.7
DatatypeProperty,release date,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.2727; semantic=0.4812; sequence_match=0.4545,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.7
DatatypeProperty,username,has purchase amount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.2353; semantic=0.4393; sequence_match=0.4000,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.7
DatatypeProperty,end time,has duration hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5387; levenshtein=0.1875; semantic=0.6254; sequence_match=0.2609,False,0.475,False,top-3 avg score 0.4750 < final_threshold 0.7
DatatypeProperty,start time,has duration hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4894; levenshtein=0.2500; semantic=0.6103; sequence_match=0.3200,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
DatatypeProperty,event time,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4002; sequence_match=0.4000,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
DatatypeProperty,release date,has purchase amount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4514; sequence_match=0.4286,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.7
DatatypeProperty,release date,has session start time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2632; semantic=0.4882; sequence_match=0.4000,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.7
DatatypeProperty,release date,has pre-purchase play time hours,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5495; levenshtein=0.2963; semantic=0.4261; sequence_match=0.4211,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.7
DatatypeProperty,release date,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.0909; semantic=0.4603; sequence_match=0.3636,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
DatatypeProperty,username,has purchase hour,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2667; semantic=0.4507; sequence_match=0.3478,False,0.4615,False,top-3 avg score 0.4615 < final_threshold 0.7
DatatypeProperty,start time,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.2727; semantic=0.4452; sequence_match=0.4000,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
