prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,operator,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.4866; sequence_match=0.3077,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
ObjectProperty,failure,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.4415; sequence_match=0.3000,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.7
ObjectProperty,target,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.4881; sequence_match=0.3333,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,andSequence,is exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.4470; sequence_match=0.3077,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
ObjectProperty,implies,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5043; sequence_match=0.2667,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.7
ObjectProperty,prohibition,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5419; sequence_match=0.2353,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,action,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4760; sequence_match=0.3333,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,permission,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1111; semantic=0.4625; sequence_match=0.2857,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,action,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4752; sequence_match=0.3333,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.7
ObjectProperty,scope,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.6433; sequence_match=0.1818,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.7
ObjectProperty,function,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1875; semantic=0.4332; sequence_match=0.2500,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,and,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.2500; semantic=0.4297; sequence_match=0.3636,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.7
ObjectProperty,andSequence,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4253; sequence_match=0.3158,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.7
ObjectProperty,scope,is exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4887; sequence_match=0.3000,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,partOf,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.4298; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,action,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5819; levenshtein=0.1250; semantic=0.5127; sequence_match=0.1818,False,0.4255,False,top-3 avg score 0.4255 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,constraint,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5869; sequence_match=0.2222,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,obligation,is target of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.4757; sequence_match=0.1000,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.7
ObjectProperty,leftOperand,has part,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5617; levenshtein=0.1818; semantic=0.5314; sequence_match=0.1111,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,and,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.2500; semantic=0.4249; sequence_match=0.3636,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,hasPolicy,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5008; sequence_match=0.2727,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,inheritFrom,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.0909; semantic=0.5584; sequence_match=0.2353,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,obligation,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2778; semantic=0.4383; sequence_match=0.3571,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.7
ObjectProperty,assigner,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5279; sequence_match=0.3000,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,operand,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.4861; sequence_match=0.2609,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.7
ObjectProperty,permission,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5150; sequence_match=0.2609,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.7
ObjectProperty,implies,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4917; sequence_match=0.2667,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,obligation,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.4525; sequence_match=0.3000,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,permission,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5685; sequence_match=0.2353,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,implies,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4502; sequence_match=0.3529,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,relation,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.0000; semantic=0.5597; sequence_match=0.1250,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.7
ObjectProperty,function,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.4201; sequence_match=0.2857,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,remedy,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4500; sequence_match=0.2857,False,0.4212,False,top-3 avg score 0.4212 < final_threshold 0.7
ObjectProperty,assignee,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5325; sequence_match=0.3000,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.7
ObjectProperty,operand,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5678; sequence_match=0.2105,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,scope,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.5404; sequence_match=0.2222,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,inheritRelation,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.5170; sequence_match=0.2000,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,function,operator of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5776; sequence_match=0.1111,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.7
ObjectProperty,duty,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5874; sequence_match=0.2000,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.7
ObjectProperty,action,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4979; sequence_match=0.2500,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,inheritFrom,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.2727; semantic=0.4549; sequence_match=0.2857,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.7
ObjectProperty,inheritFrom,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5474; levenshtein=0.1667; semantic=0.4235; sequence_match=0.2857,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
ObjectProperty,prohibition,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.4029; sequence_match=0.3158,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
ObjectProperty,assigner,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.4342; sequence_match=0.2857,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5762; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,inheritRelation,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.3896; sequence_match=0.3200,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,assigner,is exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4003; sequence_match=0.3478,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,assignee,is role of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5305; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.7
ObjectProperty,inheritRelation,target,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.4908; sequence_match=0.1905,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.7
ObjectProperty,duty,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5154; sequence_match=0.2857,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,scope,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.4933; sequence_match=0.2353,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,duty,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5783; sequence_match=0.2000,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,scope,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5773; levenshtein=0.1818; semantic=0.3767; sequence_match=0.2963,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,permission,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5615; sequence_match=0.1818,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
ObjectProperty,conflict,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.2273; semantic=0.4071; sequence_match=0.3333,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,inheritRelation,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4731; sequence_match=0.2857,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.7
ObjectProperty,operand,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4580; sequence_match=0.3333,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
ObjectProperty,function,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4920; sequence_match=0.3158,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.7
ObjectProperty,obligation,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5069; sequence_match=0.2500,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.7
ObjectProperty,consequence,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4539; sequence_match=0.2759,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.7
ObjectProperty,andSequence,has operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4558; sequence_match=0.2727,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,assigner,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4342; sequence_match=0.3077,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,duty,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.1250; semantic=0.4028; sequence_match=0.2143,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,inheritRelation,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1111; semantic=0.3860; sequence_match=0.3030,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,scope,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.4830; sequence_match=0.2353,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,implies,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.0000; semantic=0.5089; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.7
ObjectProperty,operand,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.4824; sequence_match=0.2667,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.7
ObjectProperty,assignee,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.3551; sequence_match=0.3333,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,obligation,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5078; sequence_match=0.2353,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,andSequence,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.3985; sequence_match=0.3478,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.7
ObjectProperty,constraint,directly linked policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.5171; sequence_match=0.2667,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
ObjectProperty,andSequence,activates on failure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5707; levenshtein=0.2222; semantic=0.4376; sequence_match=0.2069,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,and,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4909; sequence_match=0.2667,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,permission,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1364; semantic=0.4042; sequence_match=0.3125,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,implies,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1111; semantic=0.4571; sequence_match=0.2400,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,relation,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.0000; semantic=0.5199; sequence_match=0.1250,False,0.4094,False,top-3 avg score 0.4094 < final_threshold 0.7
ObjectProperty,inheritFrom,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.5192; sequence_match=0.1905,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
