prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9267; levenshtein=0.8571; semantic=0.9511; sequence_match=0.8889,False,0.9223,True,selected
ObjectProperty,implements,has format category,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4413; sequence_match=0.1481,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.7
ObjectProperty,is developed by,has collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1250; semantic=0.4774; sequence_match=0.1379,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.7
ObjectProperty,is encoded in,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.0500; semantic=0.4941; sequence_match=0.1290,False,0.3501,False,top-3 avg score 0.3501 < final_threshold 0.7
ObjectProperty,is developed by,has format category,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4310; levenshtein=0.1765; semantic=0.3524; sequence_match=0.2667,False,0.35,False,top-3 avg score 0.3500 < final_threshold 0.7
ObjectProperty,implements,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.1000; semantic=0.4762; sequence_match=0.2000,False,0.3495,False,top-3 avg score 0.3495 < final_threshold 0.7
ObjectProperty,has version,produces export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.1429; semantic=0.4021; sequence_match=0.2500,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,has clause,supports output format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4944; levenshtein=0.1000; semantic=0.4492; sequence_match=0.0690,False,0.3479,False,top-3 avg score 0.3479 < final_threshold 0.7
ObjectProperty,is encoded in,relates to feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1875; semantic=0.3659; sequence_match=0.2222,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.7
ObjectProperty,has clause,supports input format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4971; levenshtein=0.1053; semantic=0.4397; sequence_match=0.0714,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.7
ObjectProperty,implements,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.4800; sequence_match=0.1667,False,0.3468,False,top-3 avg score 0.3468 < final_threshold 0.7
ObjectProperty,is alternative format of,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4849; levenshtein=0.1905; semantic=0.3118; sequence_match=0.2424,False,0.3464,False,top-3 avg score 0.3464 < final_threshold 0.7
ObjectProperty,is alternative format of,has tool usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4960; levenshtein=0.1429; semantic=0.3607; sequence_match=0.1818,False,0.3462,False,top-3 avg score 0.3462 < final_threshold 0.7
ObjectProperty,is software for,has compatibility,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3526; levenshtein=0.1875; semantic=0.4950; sequence_match=0.1379,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,has declared status,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4920; levenshtein=0.2000; semantic=0.3230; sequence_match=0.2162,False,0.3437,False,top-3 avg score 0.3437 < final_threshold 0.7
ObjectProperty,is software for,processes input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0000; semantic=0.4437; sequence_match=0.2222,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.7
ObjectProperty,has output,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.0667; semantic=0.4618; sequence_match=0.1667,False,0.3428,False,top-3 avg score 0.3428 < final_threshold 0.7
ObjectProperty,has clause,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0714; semantic=0.5342; sequence_match=0.0870,False,0.342,False,top-3 avg score 0.3420 < final_threshold 0.7
ObjectProperty,is alternative format of,has usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3968; levenshtein=0.1429; semantic=0.4212; sequence_match=0.2069,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.7
ObjectProperty,is encoded in,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4005; sequence_match=0.1739,False,0.3413,False,top-3 avg score 0.3413 < final_threshold 0.7
ObjectProperty,implements,has software type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.0667; semantic=0.4742; sequence_match=0.1600,False,0.341,False,top-3 avg score 0.3410 < final_threshold 0.7
ObjectProperty,uses software,has valid input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4775; sequence_match=0.1600,False,0.34,False,top-3 avg score 0.3400 < final_threshold 0.7
ObjectProperty,is alternative format of,processes input,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5159; levenshtein=0.1429; semantic=0.3546; sequence_match=0.1143,False,0.3378,False,top-3 avg score 0.3378 < final_threshold 0.7
ObjectProperty,is encoded in,can process output of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.1111; semantic=0.4275; sequence_match=0.1379,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,is software for,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.0769; semantic=0.4090; sequence_match=0.1538,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.7
ObjectProperty,is developed by,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4028; sequence_match=0.1818,False,0.3316,False,top-3 avg score 0.3316 < final_threshold 0.7
ObjectProperty,has declared status,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4262; levenshtein=0.1765; semantic=0.3526; sequence_match=0.2000,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.7
ObjectProperty,is encoded in,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4403; sequence_match=0.0870,False,0.3256,False,top-3 avg score 0.3256 < final_threshold 0.7
ObjectProperty,has license,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0500; semantic=0.4708; sequence_match=0.0667,False,0.3236,False,top-3 avg score 0.3236 < final_threshold 0.7
ObjectProperty,has declared status,employs algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4649; levenshtein=0.1176; semantic=0.3845; sequence_match=0.0606,False,0.3223,False,top-3 avg score 0.3223 < final_threshold 0.7
ObjectProperty,is developed by,can process output of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3433; levenshtein=0.1667; semantic=0.4265; sequence_match=0.1935,False,0.3211,False,top-3 avg score 0.3211 < final_threshold 0.7
ObjectProperty,has license,supports input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4535; levenshtein=0.0526; semantic=0.4385; sequence_match=0.0690,False,0.3203,False,top-3 avg score 0.3203 < final_threshold 0.7
ObjectProperty,is software for,has development activity level,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3899; levenshtein=0.1481; semantic=0.4188; sequence_match=0.1500,False,0.3196,False,top-3 avg score 0.3196 < final_threshold 0.7
ObjectProperty,is developed by,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4140; sequence_match=0.1600,False,0.3188,False,top-3 avg score 0.3188 < final_threshold 0.7
ObjectProperty,has declared status,runs on,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4085; levenshtein=0.1176; semantic=0.4241; sequence_match=0.0870,False,0.3168,False,top-3 avg score 0.3168 < final_threshold 0.7
ObjectProperty,is alternative format of,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.0952; semantic=0.3565; sequence_match=0.1481,False,0.3137,False,top-3 avg score 0.3137 < final_threshold 0.7
ObjectProperty,implements,has export config,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4169; sequence_match=0.0800,False,0.3131,False,top-3 avg score 0.3131 < final_threshold 0.7
ObjectProperty,is developed by,has export config,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4120; sequence_match=0.0714,False,0.3083,False,top-3 avg score 0.3083 < final_threshold 0.7
ObjectProperty,is developed by,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3491; levenshtein=0.1000; semantic=0.3841; sequence_match=0.1818,False,0.305,False,top-3 avg score 0.3050 < final_threshold 0.7
ObjectProperty,is developed by,supports input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4227; levenshtein=0.0526; semantic=0.3606; sequence_match=0.1250,False,0.3028,False,top-3 avg score 0.3028 < final_threshold 0.7
ObjectProperty,has license,via format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3074; levenshtein=0.0000; semantic=0.4712; sequence_match=0.1053,False,0.2946,False,top-3 avg score 0.2946 < final_threshold 0.7
DatatypeProperty,has release date,release date,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9403; sequence_match=0.8800,False,0.8759,True,selected
DatatypeProperty,has release date,version release date,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7024; levenshtein=0.6667; semantic=0.8296; sequence_match=0.7500,False,0.7606,False,gold already mapped to 'release date'
DatatypeProperty,has download location,download URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6528; levenshtein=0.4211; semantic=0.8003; sequence_match=0.6000,False,0.6844,False,top-3 avg score 0.6844 < final_threshold 0.7
DatatypeProperty,has website homepage,homepage URL,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4453; levenshtein=0.2778; semantic=0.8027; sequence_match=0.5517,False,0.5999,False,top-3 avg score 0.5999 < final_threshold 0.7
DatatypeProperty,has support URL,help URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.3846; semantic=0.7536; sequence_match=0.5000,False,0.5989,False,top-3 avg score 0.5989 < final_threshold 0.7
DatatypeProperty,has support URL,homepage URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6134; levenshtein=0.3846; semantic=0.6804; sequence_match=0.4167,False,0.5702,False,top-3 avg score 0.5702 < final_threshold 0.7
DatatypeProperty,has documentation,is maintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6227; levenshtein=0.2500; semantic=0.6113; sequence_match=0.4286,False,0.5542,False,top-3 avg score 0.5542 < final_threshold 0.7
DatatypeProperty,has release date,is free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4943; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.7
DatatypeProperty,has release date,feature status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2143; semantic=0.4845; sequence_match=0.4444,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
DatatypeProperty,has documentation,is open source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5919; sequence_match=0.3571,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.7
DatatypeProperty,has release date,developer name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.2857; semantic=0.5194; sequence_match=0.3704,False,0.5072,False,top-3 avg score 0.5072 < final_threshold 0.7
DatatypeProperty,has documentation,modification description,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6184; levenshtein=0.2609; semantic=0.5327; sequence_match=0.3590,False,0.5034,False,top-3 avg score 0.5034 < final_threshold 0.7
DatatypeProperty,has support URL,download URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5464; levenshtein=0.3077; semantic=0.6077; sequence_match=0.3333,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
DatatypeProperty,has support URL,is open source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5149; sequence_match=0.4000,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.7
DatatypeProperty,has documentation,homepage URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.5475; sequence_match=0.3704,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
DatatypeProperty,has documentation,task name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.5138; sequence_match=0.3333,False,0.4815,False,top-3 avg score 0.4815 < final_threshold 0.7
DatatypeProperty,has documentation,file extension,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5158; levenshtein=0.3125; semantic=0.5816; sequence_match=0.3448,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.7
DatatypeProperty,has support URL,feature status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.1538; semantic=0.5236; sequence_match=0.3077,False,0.4722,False,top-3 avg score 0.4722 < final_threshold 0.7
DatatypeProperty,has documentation,development model name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5597; levenshtein=0.2500; semantic=0.4510; sequence_match=0.3889,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.7
DatatypeProperty,has download location,is open source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2105; semantic=0.5116; sequence_match=0.3226,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
DatatypeProperty,has website homepage,release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5989; levenshtein=0.2778; semantic=0.4482; sequence_match=0.3448,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.7
DatatypeProperty,has documentation,feature status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5158; levenshtein=0.3125; semantic=0.5294; sequence_match=0.3448,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
DatatypeProperty,has documentation,collaboration status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5306; levenshtein=0.2105; semantic=0.4581; sequence_match=0.4000,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.7
DatatypeProperty,has release date,feature name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.2857; semantic=0.4603; sequence_match=0.3200,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.7
DatatypeProperty,has release date,file extension,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1429; semantic=0.4803; sequence_match=0.3704,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
DatatypeProperty,has release date,language name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.3571; semantic=0.4764; sequence_match=0.2308,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
DatatypeProperty,has documentation,feature name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5484; levenshtein=0.2500; semantic=0.5202; sequence_match=0.2963,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.7
DatatypeProperty,has documentation,algorithm name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.1875; semantic=0.5016; sequence_match=0.2759,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.7
DatatypeProperty,has documentation,language name,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5308; levenshtein=0.2500; semantic=0.5347; sequence_match=0.2857,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
DatatypeProperty,has website homepage,developer name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6449; levenshtein=0.2778; semantic=0.4258; sequence_match=0.1935,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
DatatypeProperty,has download location,release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5058; sequence_match=0.3333,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
DatatypeProperty,has documentation,release date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4735; levenshtein=0.1875; semantic=0.4925; sequence_match=0.3704,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
DatatypeProperty,has download location,version release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6218; levenshtein=0.2105; semantic=0.4940; sequence_match=0.2162,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
DatatypeProperty,has website homepage,help URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4656; levenshtein=0.1667; semantic=0.6220; sequence_match=0.2400,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
DatatypeProperty,has download location,file extension,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4813; levenshtein=0.2105; semantic=0.5866; sequence_match=0.2500,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.7
DatatypeProperty,has release date,is maintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4780; sequence_match=0.3077,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
DatatypeProperty,has release date,homepage URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4464; sequence_match=0.3200,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
DatatypeProperty,has documentation,version number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4455; levenshtein=0.1250; semantic=0.5858; sequence_match=0.2759,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
DatatypeProperty,has support URL,feature name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4691; sequence_match=0.3333,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
DatatypeProperty,has website homepage,permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2222; semantic=0.4548; sequence_match=0.3125,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
DatatypeProperty,has website homepage,is free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4999; sequence_match=0.2500,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
DatatypeProperty,has website homepage,algorithm name,jaro_winkler+levenshtein+sequence_match,jaro_winkler=0.5199; levenshtein=0.3889; semantic=0.3438; sequence_match=0.3871,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
DatatypeProperty,has download location,collaboration status,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5981; levenshtein=0.1579; semantic=0.3287; sequence_match=0.3684,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
DatatypeProperty,has download location,modification description,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5645; levenshtein=0.3043; semantic=0.3968; sequence_match=0.3333,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
DatatypeProperty,has release date,development model name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5321; levenshtein=0.2500; semantic=0.4660; sequence_match=0.2941,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
DatatypeProperty,has website homepage,file extension,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4788; sequence_match=0.2581,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
DatatypeProperty,has website homepage,version release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2222; semantic=0.4322; sequence_match=0.2778,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
DatatypeProperty,has download location,task name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.2105; semantic=0.4130; sequence_match=0.2963,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.7
DatatypeProperty,has download location,version number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4629; levenshtein=0.1053; semantic=0.5632; sequence_match=0.2500,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.7
DatatypeProperty,has download location,help URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.1579; semantic=0.5091; sequence_match=0.2308,False,0.4229,False,top-3 avg score 0.4229 < final_threshold 0.7
DatatypeProperty,has documentation,format name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.4637; sequence_match=0.2308,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
DatatypeProperty,has documentation,is free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5961; sequence_match=0.1818,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,has release date,task name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.2857; semantic=0.4587; sequence_match=0.2727,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
DatatypeProperty,has website homepage,development model name,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5389; levenshtein=0.2500; semantic=0.3453; sequence_match=0.3684,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.7
DatatypeProperty,has support URL,collaboration status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4826; levenshtein=0.1579; semantic=0.4552; sequence_match=0.3125,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
DatatypeProperty,has website homepage,feature name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5798; levenshtein=0.2778; semantic=0.3912; sequence_match=0.2759,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
DatatypeProperty,has website homepage,version number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4996; levenshtein=0.2222; semantic=0.4862; sequence_match=0.2581,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
DatatypeProperty,has documentation,help URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1250; semantic=0.6413; sequence_match=0.1739,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
DatatypeProperty,has support URL,version number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4551; levenshtein=0.0769; semantic=0.5557; sequence_match=0.2308,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
DatatypeProperty,has release date,help URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.4072; sequence_match=0.2857,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
DatatypeProperty,has release date,is open source,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.4813; sequence_match=0.2308,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
DatatypeProperty,has support URL,algorithm name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.0000; semantic=0.3787; sequence_match=0.3077,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
DatatypeProperty,has release date,permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5079; levenshtein=0.0714; semantic=0.4304; sequence_match=0.2857,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
DatatypeProperty,has website homepage,language name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4981; levenshtein=0.2222; semantic=0.4542; sequence_match=0.2667,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
DatatypeProperty,has documentation,download URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.1875; semantic=0.5381; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
DatatypeProperty,has support URL,is free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5001; sequence_match=0.2105,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
DatatypeProperty,has release date,version number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.6058; sequence_match=0.1481,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
DatatypeProperty,has documentation,developer name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1250; semantic=0.4926; sequence_match=0.2069,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.7
DatatypeProperty,has download location,language name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4933; levenshtein=0.2105; semantic=0.4491; sequence_match=0.2581,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.7
DatatypeProperty,has download location,developer name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4826; levenshtein=0.2105; semantic=0.4629; sequence_match=0.2500,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.7
DatatypeProperty,has support URL,release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4423; sequence_match=0.2500,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
DatatypeProperty,has website homepage,is maintained,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5245; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
DatatypeProperty,has website homepage,format name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.1667; semantic=0.3735; sequence_match=0.2857,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
DatatypeProperty,has release date,algorithm name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.2143; semantic=0.4383; sequence_match=0.2222,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
DatatypeProperty,has download location,homepage URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4414; levenshtein=0.1579; semantic=0.5376; sequence_match=0.2000,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
DatatypeProperty,has website homepage,task name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.3668; sequence_match=0.3077,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
DatatypeProperty,has release date,format name,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.2857; semantic=0.4468; sequence_match=0.3333,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
DatatypeProperty,has download location,development model name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5754; levenshtein=0.1000; semantic=0.3855; sequence_match=0.2051,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
DatatypeProperty,has website homepage,is open source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.4520; sequence_match=0.2667,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,has documentation,version release date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1667; semantic=0.4621; sequence_match=0.2353,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
DatatypeProperty,has documentation,permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4232; levenshtein=0.0625; semantic=0.5023; sequence_match=0.2000,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
